Index;PartNumber;Material;ID_nom;OD_nom;Len;Weight;ID_pic;OD_pic
3667;1201220182155;LT-Pur;122.0;182.0;155;3.493;;
3668;1201220190155;LT-Pur;122.0;190.0;155;4.043;;
3669;1201280150155;LT-Pur;128.0;150.0;155;1.265;;
3670;1201280158155;LT-Pur;128.0;158.0;155;1.72;;
3671;1201280164155;LT-Pur;128.0;164.0;155;2.077;;
3672;1201280168155;LT-Pur;128.0;168.0;155;2.323;;
3673;1201280174155;LT-Pur;128.0;174.0;155;2.702;;
3674;1201280182155;LT-Pur;128.0;182.0;155;3.228;;
3675;1201280190155;LT-Pur;128.0;190.0;155;3.778;;
3676;1201280198155;LT-Pur;128.0;198.0;155;4.351;;
3677;1201360158155;LT-Pur;136.0;158.0;155;1.347;;
3678;1201360164155;LT-Pur;136.0;164.0;155;1.704;;
3679;1201360168155;LT-Pur;136.0;168.0;155;1.95;;
3680;1201360174155;LT-Pur;136.0;174.0;155;2.329;;
3681;1201360182155;LT-Pur;136.0;182.0;155;2.855;;
3682;1201360190155;LT-Pur;136.0;190.0;155;3.405;;
3683;1201360198155;LT-Pur;136.0;198.0;155;3.979;;
3684;1201360206155;LT-Pur;136.0;206.0;155;4.576;;
3685;1201460164155;LT-Pur;146.0;164.0;155;1.206;;
3686;1201460168155;LT-Pur;146.0;168.0;155;1.452;;
3687;1201460174155;LT-Pur;146.0;174.0;155;1.831;;
3688;1201460182155;LT-Pur;146.0;182.0;155;2.357;;
3689;1201460190155;LT-Pur;146.0;190.0;155;2.907;;
3690;1201460198155;LT-Pur;146.0;198.0;155;3.481;;
3691;1201460206155;LT-Pur;146.0;206.0;155;4.078;;
3692;1201460214155;LT-Pur;146.0;214.0;155;4.699;;
3693;1201530174155;LT-Pur;153.0;174.0;155;1.461;;
3694;1201530182155;LT-Pur;153.0;182.0;155;1.988;;
3695;1201530190155;LT-Pur;153.0;190.0;155;2.538;;
3696;1201530198155;LT-Pur;153.0;198.0;155;3.111;;
3697;1201530206155;LT-Pur;153.0;206.0;155;3.708;;
3698;1201530214155;LT-Pur;153.0;214.0;155;4.329;;
3699;1201530222155;LT-Pur;153.0;222.0;155;4.974;;
3700;1201620182155;LT-Pur;162.0;182.0;155;1.487;;
3701;1201620190155;LT-Pur;162.0;190.0;155;2.037;;
3702;1201620198155;LT-Pur;162.0;198.0;155;2.611;;
3703;1201620206155;LT-Pur;162.0;206.0;155;3.208;;
3704;1201620214155;LT-Pur;162.0;214.0;155;3.829;;
3705;1201620222155;LT-Pur;162.0;222.0;155;4.473;;
3706;1201620230155;LT-Pur;162.0;230.0;155;5.141;;
3707;1201700190155;LT-Pur;170.0;190.0;155;1.568;;
3708;1201700198155;LT-Pur;170.0;198.0;155;2.142;;
3709;1201700206155;LT-Pur;170.0;206.0;155;2.739;;
3710;1201700214155;LT-Pur;170.0;214.0;155;3.36;;
3711;1201700222155;LT-Pur;170.0;222.0;155;4.004;;
3712;1201700230155;LT-Pur;170.0;230.0;155;4.672;;
3713;1201700238155;LT-Pur;170.0;238.0;155;5.364;;
3714;1201780198155;LT-Pur;178.0;198.0;155;1.65;;
3715;1201780206155;LT-Pur;178.0;206.0;155;2.247;;
3716;1201780214155;LT-Pur;178.0;214.0;155;2.868;;
3717;1201780222155;LT-Pur;178.0;222.0;155;3.513;;
3718;1201780230155;LT-Pur;178.0;230.0;155;4.181;;
3719;1201780238155;LT-Pur;178.0;238.0;155;4.872;;
3720;1201780246155;LT-Pur;178.0;246.0;155;5.588;;
3721;1201860206155;LT-Pur;186.0;206.0;155;1.733;;
3722;1201860214155;LT-Pur;186.0;214.0;155;2.354;;
3723;1201860222155;LT-Pur;186.0;222.0;155;2.998;;
3724;1201860230155;LT-Pur;186.0;230.0;155;3.667;;
3725;1201860238155;LT-Pur;186.0;238.0;155;4.358;;
3726;1201860246155;LT-Pur;186.0;246.0;155;5.074;;
3727;1201860254155;LT-Pur;186.0;254.0;155;5.813;;
3728;1201940214155;LT-Pur;194.0;214.0;155;1.817;;
3729;1201940222155;LT-Pur;194.0;222.0;155;2.462;;
3730;1201940230155;LT-Pur;194.0;230.0;155;3.13;;
3731;1201940238155;LT-Pur;194.0;238.0;155;3.822;;
3732;1201940246155;LT-Pur;194.0;246.0;155;4.537;;
3733;1201940254155;LT-Pur;194.0;254.0;155;5.276;;
3734;1201940265155;LT-Pur;194.0;265.0;155;6.331;;
3735;1202020222155;LT-Pur;202.0;222.0;155;1.902;;
3736;1202020230155;LT-Pur;202.0;230.0;155;2.57;;
3737;1202020238155;LT-Pur;202.0;238.0;155;3.262;;
3738;1202020246155;LT-Pur;202.0;246.0;155;3.978;;
3739;1202020254155;LT-Pur;202.0;254.0;155;4.717;;
3740;1202020265155;LT-Pur;202.0;265.0;155;5.772;;
3741;1202020275155;LT-Pur;202.0;275.0;155;6.769;;
3742;1202040248155;LT-Pur;204.0;248.0;155;4.017;;
3743;1202040266155;LT-Pur;204.0;266.0;155;5.726;;
3744;1202040284155;LT-Pur;204.0;284.0;155;7.556;;
3745;1202040300155;LT-Pur;204.0;300.0;155;9.282;;
3746;1202100230155;LT-Pur;210.0;230.0;155;1.988;;
3747;1202100238155;LT-Pur;210.0;238.0;155;2.68;;
3748;1202100246155;LT-Pur;210.0;246.0;155;3.396;;
3749;1202100254155;LT-Pur;210.0;254.0;155;4.135;;
3750;1202100265155;LT-Pur;210.0;265.0;155;5.19;;
3751;1202100275155;LT-Pur;210.0;275.0;155;6.187;;
3752;1202180238155;LT-Pur;218.0;238.0;155;2.076;;
3753;1202180246155;LT-Pur;218.0;246.0;155;2.791;;
3754;1202180254155;LT-Pur;218.0;254.0;155;3.53;;
3755;1202180265155;LT-Pur;218.0;265.0;155;4.585;;
3756;1202180275155;LT-Pur;218.0;275.0;155;5.583;;
3757;1202180284155;LT-Pur;218.0;284.0;155;6.512;;
3758;1202200238155;LT-Pur;220.0;238.0;155;1.921;;
3759;1202200246155;LT-Pur;220.0;246.0;155;2.636;;
3760;1202200254155;LT-Pur;220.0;254.0;155;3.376;;
3761;1202200265155;LT-Pur;220.0;265.0;155;4.43;;
3762;1202200275155;LT-Pur;220.0;275.0;155;5.428;;
3763;1202250246155;LT-Pur;225.0;246.0;155;2.244;;
3764;1202250254155;LT-Pur;225.0;254.0;155;2.983;;
3765;1202250265155;LT-Pur;225.0;265.0;155;4.038;;
3766;1202250275155;LT-Pur;225.0;275.0;155;5.035;;
3767;1202250284155;LT-Pur;225.0;284.0;155;5.965;;
3768;1202250295155;LT-Pur;225.0;295.0;155;7.142;;
3769;1202300254155;LT-Pur;230.0;254.0;155;2.581;;
3770;1202300265155;LT-Pur;230.0;265.0;155;3.636;;
3771;1202300275155;LT-Pur;230.0;275.0;155;4.634;;
3772;1202300284155;LT-Pur;230.0;284.0;155;5.563;;
3773;1202300290155;LT-Pur;230.0;290.0;155;6.2;;
3774;1202300306155;LT-Pur;230.0;306.0;155;7.962;;
3775;1202400265155;LT-Pur;240.0;265.0;155;2.806;;
3776;1202400275155;LT-Pur;240.0;275.0;155;3.804;;
3777;1202400284155;LT-Pur;240.0;284.0;155;4.733;;
3778;1202400290155;LT-Pur;240.0;290.0;155;5.37;;
3779;1202400300155;LT-Pur;240.0;300.0;155;6.46;;
3780;1202400306155;LT-Pur;240.0;306.0;155;7.132;;
3781;1202400310155;LT-Pur;240.0;310.0;155;7.587;;
3782;1202400318155;LT-Pur;240.0;318.0;155;8.515;;
3783;1202400326155;LT-Pur;240.0;326.0;155;9.467;;
3784;1202400336155;LT-Pur;240.0;336.0;155;10.69;;
3785;1202500275155;LT-Pur;250.0;275.0;155;2.939;;
3786;1202500284155;LT-Pur;250.0;284.0;155;3.868;;
3787;1202500290155;LT-Pur;250.0;290.0;155;4.505;;
3788;1202500300155;LT-Pur;250.0;300.0;155;5.595;;
3789;1202500306155;LT-Pur;250.0;306.0;155;6.267;;
3790;1202500310155;LT-Pur;250.0;310.0;155;6.722;;
3791;1202500318155;LT-Pur;250.0;318.0;155;7.65;;
3792;1202500326155;LT-Pur;250.0;326.0;155;8.602;;
3793;1202540306155;LT-Pur;254.0;306.0;155;5.911;;
3794;1202580284155;LT-Pur;258.0;284.0;155;3.151;;
3795;1202580290155;LT-Pur;258.0;290.0;155;3.787;;
3796;1202580300155;LT-Pur;258.0;300.0;155;4.877;;
3797;1202580306155;LT-Pur;258.0;306.0;155;5.549;;
3798;1202580310155;LT-Pur;258.0;310.0;155;6.004;;
3799;1202580318155;LT-Pur;258.0;318.0;155;6.933;;
3800;1202580326155;LT-Pur;258.0;326.0;155;7.885;;
3801;1202580336155;LT-Pur;258.0;336.0;155;9.108;;
3802;1202580346155;LT-Pur;258.0;346.0;155;10.368;;
3803;1202580354155;LT-Pur;258.0;354.0;155;11.403;;
3804;1202600320155;LT-Pur;260.0;320.0;155;6.985;;
3805;1202740306155;LT-Pur;274.0;306.0;155;4.046;;
3806;1202740318155;LT-Pur;274.0;318.0;155;5.43;;
3807;1202740326155;LT-Pur;274.0;326.0;155;6.382;;
3808;1202740336155;LT-Pur;274.0;336.0;155;7.605;;
3809;1202740346155;LT-Pur;274.0;346.0;155;8.865;;
3810;1202740354155;LT-Pur;274.0;354.0;155;9.9;;
3811;1202740360155;LT-Pur;274.0;360.0;155;10.691;;
3812;1202740372155;LT-Pur;274.0;372.0;155;12.314;;
3813;1202800340155;LT-Pur;280.0;340.0;155;7.517;;
3814;1202940326155;LT-Pur;294.0;326.0;155;4.376;;
3815;1202940336155;LT-Pur;294.0;336.0;155;5.599;;
3816;1202940346155;LT-Pur;294.0;346.0;155;6.859;;
3817;1202940354155;LT-Pur;294.0;354.0;155;7.894;;
3818;1202940360155;LT-Pur;294.0;360.0;155;8.685;;
3819;1202940372155;LT-Pur;294.0;372.0;155;10.308;;
3820;1202940380155;LT-Pur;294.0;380.0;155;11.42;;
3821;1202940390155;LT-Pur;294.0;390.0;155;12.843;;
3822;1203000336155;LT-Pur;300.0;336.0;155;4.97;;
3823;1203000346155;LT-Pur;300.0;346.0;155;6.23;;
3824;1203000354155;LT-Pur;300.0;354.0;155;7.265;;
3825;1203000360155;LT-Pur;300.0;360.0;155;8.056;;
3826;1203000372155;LT-Pur;300.0;372.0;155;9.679;;
3827;1203000380155;LT-Pur;300.0;380.0;155;10.791;;
3828;1203100346155;LT-Pur;310.0;346.0;155;5.153;;
3829;1203100354155;LT-Pur;310.0;354.0;155;6.187;;
3830;1203100360155;LT-Pur;310.0;360.0;155;6.979;;
3831;1203100372155;LT-Pur;310.0;372.0;155;8.602;;
3832;1203100380155;LT-Pur;310.0;380.0;155;9.714;;
3833;1203100390155;LT-Pur;310.0;390.0;155;11.136;;
3834;1203100406155;LT-Pur;310.0;406.0;155;13.49;;
3835;1203200346155;LT-Pur;320.0;346.0;155;4.04;;
3836;1203200354155;LT-Pur;320.0;354.0;155;5.075;;
3837;1203200360155;LT-Pur;320.0;360.0;155;5.867;;
3838;1203200372155;LT-Pur;320.0;372.0;155;7.49;;
3839;1203200380155;LT-Pur;320.0;380.0;155;8.601;;
3840;1203200390155;LT-Pur;320.0;390.0;155;10.024;;
3841;1203200406155;LT-Pur;320.0;406.0;155;12.377;;
3842;1203280360155;LT-Pur;328.0;360.0;155;4.951;;
3843;1203280372155;LT-Pur;328.0;372.0;155;6.574;;
3844;1203280380155;LT-Pur;328.0;380.0;155;7.686;;
3845;1203280390155;LT-Pur;328.0;390.0;155;9.109;;
3846;1203280406155;LT-Pur;328.0;406.0;155;11.462;;
3847;1203280416155;LT-Pur;328.0;416.0;155;12.981;;
3848;1203280424155;LT-Pur;328.0;424.0;155;14.223;;
3849;1203400400155;LT-Pur;340.0;400.0;155;9.153;;
3850;1203460380155;LT-Pur;346.0;380.0;155;5.544;;
3851;1203460390155;LT-Pur;346.0;390.0;155;6.967;;
3852;1203460406155;LT-Pur;346.0;406.0;155;9.32;;
3853;1203460416155;LT-Pur;346.0;416.0;155;10.839;;
3854;1203460424155;LT-Pur;346.0;424.0;155;12.08;;
3855;1203460442155;LT-Pur;346.0;442.0;155;14.961;;
3856;1203600400155;LT-Pur;360.0;400.0;155;6.681;;
3857;1203600406155;LT-Pur;360.0;406.0;155;7.575;;
3858;1203600420155;LT-Pur;360.0;420.0;155;9.711;;
3859;1203640406155;LT-Pur;364.0;406.0;155;7.063;;
3860;1203640416155;LT-Pur;364.0;416.0;155;8.582;;
3861;1203640424155;LT-Pur;364.0;424.0;155;9.824;;
3862;1203640442155;LT-Pur;364.0;442.0;155;12.704;;
3863;1203640460155;LT-Pur;364.0;460.0;155;15.704;;
3864;1203800440155;LT-Pur;380.0;440.0;155;10.276;;
3865;1203820424155;LT-Pur;382.0;424.0;155;7.453;;
3866;1203820442155;LT-Pur;382.0;442.0;155;10.333;;
3867;1203820460155;LT-Pur;382.0;460.0;155;13.333;;
3868;1203820478155;LT-Pur;382.0;478.0;155;16.453;;
3869;1203980442155;LT-Pur;398.0;442.0;155;8.13;;
3870;1203980460155;LT-Pur;398.0;460.0;155;11.13;;
3871;1203980478155;LT-Pur;398.0;478.0;155;14.249;;
3872;1203980485155;LT-Pur;398.0;485.0;155;15.495;;
3873;1203980494155;LT-Pur;398.0;494.0;155;17.123;;
3874;1204000460155;LT-Pur;400.0;460.0;155;10.848;;
3875;1204160460155;LT-Pur;416.0;460.0;155;8.543;;
3876;1204160478155;LT-Pur;416.0;478.0;155;11.662;;
3877;1204160485155;LT-Pur;416.0;485.0;155;12.908;;
3878;1204160494155;LT-Pur;416.0;494.0;155;14.536;;
3879;1204160505155;LT-Pur;416.0;505.0;155;16.566;;
3880;1204160515155;LT-Pur;416.0;515.0;155;18.451;;
3881;1204200480155;LT-Pur;420.0;480.0;155;11.426;;
3882;1204250465155;LT-Pur;425.0;465.0;155;8.061;;
3883;1204250478155;LT-Pur;425.0;478.0;155;10.326;;
3884;1204250485155;LT-Pur;425.0;485.0;155;11.571;;
3885;1204250494155;LT-Pur;425.0;494.0;155;13.199;;
3886;1204250505155;LT-Pur;425.0;505.0;155;15.23;;
3887;1204250515155;LT-Pur;425.0;515.0;155;17.115;;
3888;1204340478155;LT-Pur;434.0;478.0;155;8.961;;
3889;1204340485155;LT-Pur;434.0;485.0;155;10.206;;
3890;1204340494155;LT-Pur;434.0;494.0;155;11.834;;
3891;1204340505155;LT-Pur;434.0;505.0;155;13.865;;
3892;1204340515155;LT-Pur;434.0;515.0;155;15.75;;
3893;1204340525155;LT-Pur;434.0;525.0;155;17.671;;
3894;1204340530155;LT-Pur;434.0;530.0;155;18.646;;
3895;1204400525155;LT-Pur;440.0;525.0;155;16.745;;
3896;1204420494155;LT-Pur;442.0;494.0;155;10.597;;
3897;1204450485155;LT-Pur;445.0;485.0;155;8.499;;
3898;1204450495155;LT-Pur;445.0;495.0;155;10.31;;
3899;1204450505155;LT-Pur;445.0;505.0;155;12.158;;
3900;1204450515155;LT-Pur;445.0;515.0;155;14.042;;
3901;1204450525155;LT-Pur;445.0;525.0;155;15.964;;
3902;1204450530155;LT-Pur;445.0;530.0;155;16.939;;
3903;1204520494155;LT-Pur;452.0;494.0;155;9.019;;
3904;1204520505155;LT-Pur;452.0;505.0;155;11.049;;
3905;1204520515155;LT-Pur;452.0;515.0;155;12.934;;
3906;1204520525155;LT-Pur;452.0;525.0;155;14.855;;
3907;1204520530155;LT-Pur;452.0;530.0;155;15.83;;
3908;1204520548155;LT-Pur;452.0;548.0;155;19.415;;
3909;1204650505155;LT-Pur;465.0;505.0;155;8.944;;
3910;1204650515155;LT-Pur;465.0;515.0;155;10.829;;
3911;1204650525155;LT-Pur;465.0;525.0;155;12.751;;
3912;1204650530155;LT-Pur;465.0;530.0;155;13.725;;
3913;1204650548155;LT-Pur;465.0;548.0;155;17.311;;
3914;1204700515155;LT-Pur;470.0;515.0;155;10.003;;
3915;1204700525155;LT-Pur;470.0;525.0;155;11.925;;
3916;1204700530155;LT-Pur;470.0;530.0;155;12.9;;
3917;1204700548155;LT-Pur;470.0;548.0;155;16.485;;
3918;1204700566155;LT-Pur;470.0;566.0;155;20.19;;
3919;1204850550155;LT-Pur;485.0;550.0;155;14.362;;
3920;1204880530155;LT-Pur;488.0;530.0;155;9.855;;
3921;1204880548155;LT-Pur;488.0;548.0;155;13.44;;
3922;1204880566155;LT-Pur;488.0;566.0;155;17.145;;
3923;1204880584155;LT-Pur;488.0;584.0;155;20.97;;
3924;1205040548155;LT-Pur;504.0;548.0;155;10.638;;
3925;1205040566155;LT-Pur;504.0;566.0;155;14.343;;
3926;1205040584155;LT-Pur;504.0;584.0;155;18.168;;
3927;1205040600155;LT-Pur;504.0;600.0;155;21.668;;
3928;1205220566155;LT-Pur;522.0;566.0;155;11.082;;
3929;1205220584155;LT-Pur;522.0;584.0;155;14.907;;
3930;1205220590155;LT-Pur;522.0;590.0;155;16.208;;
3931;1205220600155;LT-Pur;522.0;600.0;155;18.407;;
3932;1205220610155;LT-Pur;522.0;610.0;155;20.643;;
3933;1205400584155;LT-Pur;540.0;584.0;155;11.532;;
3934;1205400590155;LT-Pur;540.0;590.0;155;12.833;;
3935;1205400600155;LT-Pur;540.0;600.0;155;15.032;;
3936;1205400610155;LT-Pur;540.0;610.0;155;17.268;;
3937;1205400625155;LT-Pur;540.0;625.0;155;20.691;;
3938;1205400635155;LT-Pur;540.0;635.0;155;23.019;;
3939;1205550600155;LT-Pur;555.0;600.0;155;12.132;;
3940;1205550610155;LT-Pur;555.0;610.0;155;14.368;;
3941;1205550625155;LT-Pur;555.0;625.0;155;17.791;;
3942;1205550635155;LT-Pur;555.0;635.0;155;20.119;;
3943;1205750625155;LT-Pur;575.0;625.0;155;13.8;;
3944;1205750635155;LT-Pur;575.0;635.0;155;16.128;;
3945;1205750655155;LT-Pur;575.0;655.0;155;20.896;;
3946;1205950635155;LT-Pur;595.0;635.0;155;11.997;;
3947;1205950655155;LT-Pur;595.0;655.0;155;16.764;;
3948;1205950675155;LT-Pur;595.0;675.0;155;21.679;;
3949;1206050655155;LT-Pur;605.0;655.0;155;14.645;;
3950;1206050675155;LT-Pur;605.0;675.0;155;19.56;;
3951;1206050695155;LT-Pur;605.0;695.0;155;24.623;;
3952;1206150655155;LT-Pur;615.0;655.0;155;12.491;;
3953;1206150675155;LT-Pur;615.0;675.0;155;17.406;;
3954;1206150695155;LT-Pur;615.0;695.0;155;22.469;;
3955;1206250675155;LT-Pur;625.0;675.0;155;15.216;;
3956;1206250695155;LT-Pur;625.0;695.0;155;20.279;;
3957;1206250715155;LT-Pur;625.0;715.0;155;25.49;;
3958;1206350675155;LT-Pur;635.0;675.0;155;12.992;;
3959;1206350695155;LT-Pur;635.0;695.0;155;18.055;;
3960;1206350715155;LT-Pur;635.0;715.0;155;23.265;;
3961;1206450695155;LT-Pur;645.0;695.0;155;15.794;;
3962;1206450715155;LT-Pur;645.0;715.0;155;21.005;;
3963;1206450725155;LT-Pur;645.0;725.0;155;23.666;;
3964;1206550715155;LT-Pur;655.0;715.0;155;18.71;;
3965;1206550725155;LT-Pur;655.0;725.0;155;21.37;;
3966;1206550735155;LT-Pur;655.0;735.0;155;24.068;;
3967;1206650725155;LT-Pur;665.0;725.0;155;19.04;;
3968;1206650735155;LT-Pur;665.0;735.0;155;21.737;;
3969;1206750725155;LT-Pur;675.0;725.0;155;16.674;;
3970;1206750735155;LT-Pur;675.0;735.0;155;19.371;;
3971;1206750745155;LT-Pur;675.0;745.0;155;22.106;;
3972;1206850735155;LT-Pur;685.0;735.0;155;16.97;;
3973;1206850745155;LT-Pur;685.0;745.0;155;19.705;;
3974;1206850755155;LT-Pur;685.0;755.0;155;22.476;;
3975;1206950735155;LT-Pur;695.0;735.0;155;14.533;;
3976;1206950745155;LT-Pur;695.0;745.0;155;17.268;;
3977;1300000020155;XH-Pur;0.0;20.0;155;0.075;;
3978;1300000025155;XH-Pur;0.0;25.0;155;0.117;;
3979;1300000031155;XH-Pur;0.0;31.0;155;0.18;;
3980;1300000038155;XH-Pur;0.0;38.0;155;0.271;;
3981;1300000046155;XH-Pur;0.0;46.0;155;0.397;;
3982;1300000054155;XH-Pur;0.0;54.0;155;0.546;;
3983;1300000062155;XH-Pur;0.0;62.0;155;0.72;;
3984;1300000080155;XH-Pur;0.0;80.0;155;1.198;;
3985;1300000090155;XH-Pur;0.0;90.0;155;1.517;;
3986;1300080031155;XH-Pur;8.0;31.0;155;0.168;;
3987;1300080038155;XH-Pur;8.0;38.0;155;0.259;;
3988;1300080042155;XH-Pur;8.0;42.0;155;0.319;;
3989;1300080046155;XH-Pur;8.0;46.0;155;0.385;;
3990;1300130031155;XH-Pur;13.0;31.0;155;0.149;;
3991;1300130038155;XH-Pur;13.0;38.0;155;0.239;;
3992;1300130042155;XH-Pur;13.0;42.0;155;0.299;;
3993;1300130046155;XH-Pur;13.0;46.0;155;0.365;;
3994;1300130055155;XH-Pur;13.0;55.0;155;0.535;;
3995;1300180038155;XH-Pur;18.0;38.0;155;0.21;;
3996;1300180042155;XH-Pur;18.0;42.0;155;0.27;;
3997;1300180046155;XH-Pur;18.0;46.0;155;0.336;;
3998;1300180049155;XH-Pur;18.0;49.0;155;0.389;;
3999;1300180052155;XH-Pur;18.0;52.0;155;0.446;;
4000;1300180055155;XH-Pur;18.0;55.0;155;0.506;;
4001;1300220038155;XH-Pur;22.0;38.0;155;0.18;;
4002;1300220042155;XH-Pur;22.0;42.0;155;0.24;;
4003;1300220046155;XH-Pur;22.0;46.0;155;0.306;;
4004;1300220049155;XH-Pur;22.0;49.0;155;0.359;;
4005;1300220052155;XH-Pur;22.0;52.0;155;0.416;;
4006;1300220055155;XH-Pur;22.0;55.0;155;0.476;;
4007;1300220059155;XH-Pur;22.0;59.0;155;0.561;;
4008;1300220062155;XH-Pur;22.0;62.0;155;0.629;;
4009;1300220065155;XH-Pur;22.0;65.0;155;0.701;;
4010;1300220084155;XH-Pur;22.0;84.0;155;1.231;;
4011;1300250042155;XH-Pur;25.0;42.0;155;0.214;;
4012;1300250046155;XH-Pur;25.0;46.0;155;0.28;;
4013;1300250049155;XH-Pur;25.0;49.0;155;0.333;;
4014;1300250052155;XH-Pur;25.0;52.0;155;0.39;;
4015;1300250055155;XH-Pur;25.0;55.0;155;0.45;;
4016;1300250059155;XH-Pur;25.0;59.0;155;0.535;;
4017;1300250062155;XH-Pur;25.0;62.0;155;0.603;;
4018;1300250065155;XH-Pur;25.0;65.0;155;0.674;;
4019;1300250070155;XH-Pur;25.0;70.0;155;0.801;;
4020;1300250074155;XH-Pur;25.0;74.0;155;0.909;;
4021;1300250090155;XH-Pur;25.0;90.0;155;1.4;;
4022;1300280046155;XH-Pur;28.0;46.0;155;0.25;;
4023;1300280049155;XH-Pur;28.0;49.0;155;0.303;;
4024;1300280052155;XH-Pur;28.0;52.0;155;0.36;;
4025;1300280055155;XH-Pur;28.0;55.0;155;0.42;;
4026;1300280059155;XH-Pur;28.0;59.0;155;0.505;;
4027;1300280062155;XH-Pur;28.0;62.0;155;0.573;;
4028;1300280065155;XH-Pur;28.0;65.0;155;0.645;;
4029;1300280070155;XH-Pur;28.0;70.0;155;0.771;;
4030;1300280076155;XH-Pur;28.0;76.0;155;0.935;;
4031;1300300049155;XH-Pur;30.0;49.0;155;0.281;;
4032;1300300052155;XH-Pur;30.0;52.0;155;0.338;;
4033;1300300055155;XH-Pur;30.0;55.0;155;0.398;;
4034;1300300059155;XH-Pur;30.0;59.0;155;0.484;;
4035;1300300062155;XH-Pur;30.0;62.0;155;0.552;;
4036;1300300065155;XH-Pur;30.0;65.0;155;0.623;;
4037;1300300070155;XH-Pur;30.0;70.0;155;0.749;;
4038;1300300076155;XH-Pur;30.0;76.0;155;0.913;;
4039;1300300080155;XH-Pur;30.0;80.0;155;1.03;;
4040;1300300084155;XH-Pur;30.0;84.0;155;1.153;;
4041;1300300087155;XH-Pur;30.0;87.0;155;1.249;;
4042;1300300090155;XH-Pur;30.0;90.0;155;1.348;;
4043;1300370055155;XH-Pur;37.0;55.0;155;0.31;;
4044;1300370059155;XH-Pur;37.0;59.0;155;0.396;;
4045;1300370062155;XH-Pur;37.0;62.0;155;0.464;;
4046;1300370065155;XH-Pur;37.0;65.0;155;0.535;;
4047;1300370072155;XH-Pur;37.0;72.0;155;0.715;;
4048;1300370076155;XH-Pur;37.0;76.0;155;0.825;;
4049;1300370080155;XH-Pur;37.0;80.0;155;0.942;;
4050;1300370084155;XH-Pur;37.0;84.0;155;1.065;;
4051;1300370087155;XH-Pur;37.0;87.0;155;1.161;;
4052;1300370090155;XH-Pur;37.0;90.0;155;1.26;;
4053;1300370096155;XH-Pur;37.0;96.0;155;1.469;;
4054;1300370103155;XH-Pur;37.0;103.0;155;1.73;;
4055;1300370110155;XH-Pur;37.0;110.0;155;2.009;;
4056;1300400059155;XH-Pur;40.0;59.0;155;0.353;;
4057;1300400062155;XH-Pur;40.0;62.0;155;0.421;;
4058;1300400065155;XH-Pur;40.0;65.0;155;0.492;;
4059;1300400070155;XH-Pur;40.0;70.0;155;0.618;;
4060;1300400074155;XH-Pur;40.0;74.0;155;0.726;;
4061;1300400079155;XH-Pur;40.0;79.0;155;0.869;;
4062;1300400084155;XH-Pur;40.0;84.0;155;1.022;;
4063;1300400087155;XH-Pur;40.0;87.0;155;1.118;;
4064;1300400090155;XH-Pur;40.0;90.0;155;1.217;;
4065;1300400094155;XH-Pur;40.0;94.0;155;1.355;;
4066;1300440062155;XH-Pur;44.0;62.0;155;0.358;;
4067;1300440065155;XH-Pur;44.0;65.0;155;0.429;;
4068;1300440070155;XH-Pur;44.0;70.0;155;0.555;;
4069;1300440074155;XH-Pur;44.0;74.0;155;0.663;;
4070;1300440079155;XH-Pur;44.0;79.0;155;0.806;;
4071;1300440084155;XH-Pur;44.0;84.0;155;0.959;;
4072;1300440087155;XH-Pur;44.0;87.0;155;1.055;;
4073;1300440090155;XH-Pur;44.0;90.0;155;1.154;;
4074;1300440094155;XH-Pur;44.0;94.0;155;1.292;;
4075;1300440103155;XH-Pur;44.0;103.0;155;1.624;;
4076;1300470065155;XH-Pur;47.0;65.0;155;0.378;;
4077;1300470070155;XH-Pur;47.0;70.0;155;0.504;;
4078;1300470072155;XH-Pur;47.0;72.0;155;0.557;;
4079;1300470076155;XH-Pur;47.0;76.0;155;0.668;;
4080;1300470079155;XH-Pur;47.0;79.0;155;0.755;;
4081;1300470084155;XH-Pur;47.0;84.0;155;0.908;;
4082;1300470087155;XH-Pur;47.0;87.0;155;1.004;;
4083;1300470090155;XH-Pur;47.0;90.0;155;1.103;;
4084;1300470094155;XH-Pur;47.0;94.0;155;1.241;;
4085;1300470103155;XH-Pur;47.0;103.0;155;1.573;;
4086;1300470110155;XH-Pur;47.0;110.0;155;1.852;;
4087;1300510070155;XH-Pur;51.0;70.0;155;0.431;;
4088;1300510074155;XH-Pur;51.0;74.0;155;0.539;;
4089;1300510079155;XH-Pur;51.0;79.0;155;0.682;;
4090;1300510084155;XH-Pur;51.0;84.0;155;0.834;;
4091;1300510087155;XH-Pur;51.0;87.0;155;0.93;;
4092;1300510090155;XH-Pur;51.0;90.0;155;1.03;;
4093;1300510094155;XH-Pur;51.0;94.0;155;1.168;;
4094;1300510103155;XH-Pur;51.0;103.0;155;1.499;;
4095;1300510110155;XH-Pur;51.0;110.0;155;1.779;;
4096;1300510118155;XH-Pur;51.0;118.0;155;2.12;;
4097;1300540074155;XH-Pur;54.0;74.0;155;0.48;;
4098;1300540079155;XH-Pur;54.0;79.0;155;0.623;;
4099;1300540084155;XH-Pur;54.0;84.0;155;0.775;;
4100;1300540087155;XH-Pur;54.0;87.0;155;0.871;;
4101;1300540090155;XH-Pur;54.0;90.0;155;0.971;;
4102;1300540094155;XH-Pur;54.0;94.0;155;1.109;;
