Index;PartNumber;Material;ID_nom;OD_nom;Len;Weight;ID_pic;OD_pic
18182;7305550625155;Max XH-Pur;555.0;625.0;155;15.219;;
18183;7305550635155;Max XH-Pur;555.0;635.0;155;17.19;;
18184;7305750625155;Max XH-Pur;575.0;625.0;155;11.853;;
18185;7305750635155;Max XH-Pur;575.0;635.0;155;13.824;;
18186;7305750655155;Max XH-Pur;575.0;655.0;155;17.859;;
18187;7305950635155;Max XH-Pur;595.0;635.0;155;10.339;;
18188;7305950655155;Max XH-Pur;595.0;655.0;155;14.374;;
18189;7305950675155;Max XH-Pur;595.0;675.0;155;18.534;;
18190;7306050655155;Max XH-Pur;605.0;655.0;155;12.587;;
18191;7306050675155;Max XH-Pur;605.0;675.0;155;16.747;;
18192;7306050695155;Max XH-Pur;605.0;695.0;155;21.033;;
18193;7306150655155;Max XH-Pur;615.0;655.0;155;10.769;;
18194;7306150675155;Max XH-Pur;615.0;675.0;155;14.93;;
18195;7306150695155;Max XH-Pur;615.0;695.0;155;19.216;;
18196;7306250675155;Max XH-Pur;625.0;675.0;155;13.083;;
18197;7306250695155;Max XH-Pur;625.0;695.0;155;17.369;;
18198;7306250715155;Max XH-Pur;625.0;715.0;155;21.779;;
18199;7306350675155;Max XH-Pur;635.0;675.0;155;11.206;;
18200;7306350695155;Max XH-Pur;635.0;695.0;155;15.492;;
18201;7306350715155;Max XH-Pur;635.0;715.0;155;19.903;;
18202;7306450695155;Max XH-Pur;645.0;695.0;155;13.585;;
18203;7306450715155;Max XH-Pur;645.0;715.0;155;17.996;;
18204;7306450725155;Max XH-Pur;645.0;725.0;155;20.249;;
18205;7306550715155;Max XH-Pur;655.0;715.0;155;16.06;;
18206;7306550725155;Max XH-Pur;655.0;725.0;155;18.312;;
18207;7306550735155;Max XH-Pur;655.0;735.0;155;20.596;;
18208;7306650725155;Max XH-Pur;665.0;725.0;155;16.346;;
18209;7306650735155;Max XH-Pur;665.0;735.0;155;18.63;;
18210;7306750725155;Max XH-Pur;675.0;725.0;155;14.35;;
18211;7306750735155;Max XH-Pur;675.0;735.0;155;16.634;;
18212;7306750745155;Max XH-Pur;675.0;745.0;155;18.949;;
18213;7306850735155;Max XH-Pur;685.0;735.0;155;14.608;;
18214;7306850745155;Max XH-Pur;685.0;745.0;155;16.923;;
18215;7306850755155;Max XH-Pur;685.0;755.0;155;19.269;;
18216;7306950735155;Max XH-Pur;695.0;735.0;155;12.553;;
18217;7306950745155;Max XH-Pur;695.0;745.0;155;14.868;;
18218;7400000020155;Max XSH-Pur;0.0;20.0;155;0.064;;
18219;7400000025155;Max XSH-Pur;0.0;25.0;155;0.1;;
18220;7400000031155;Max XSH-Pur;0.0;31.0;155;0.153;;
18221;7400000038155;Max XSH-Pur;0.0;38.0;155;0.23;;
18222;7400000046155;Max XSH-Pur;0.0;46.0;155;0.337;;
18223;7400000054155;Max XSH-Pur;0.0;54.0;155;0.464;;
18224;7400000062155;Max XSH-Pur;0.0;62.0;155;0.612;;
18225;7400000080155;Max XSH-Pur;0.0;80.0;155;1.018;;
18226;7400000090155;Max XSH-Pur;0.0;90.0;155;1.289;;
18227;7400080031155;Max XSH-Pur;8.0;31.0;155;0.144;;
18228;7400080038155;Max XSH-Pur;8.0;38.0;155;0.22;;
18229;7400080042155;Max XSH-Pur;8.0;42.0;155;0.271;;
18230;7400080046155;Max XSH-Pur;8.0;46.0;155;0.327;;
18231;7400130031155;Max XSH-Pur;13.0;31.0;155;0.128;;
18232;7400130038155;Max XSH-Pur;13.0;38.0;155;0.205;;
18233;7400130042155;Max XSH-Pur;13.0;42.0;155;0.255;;
18234;7400130046155;Max XSH-Pur;13.0;46.0;155;0.311;;
18235;7400130055155;Max XSH-Pur;13.0;55.0;155;0.456;;
18236;7400180038155;Max XSH-Pur;18.0;38.0;155;0.181;;
18237;7400180042155;Max XSH-Pur;18.0;42.0;155;0.232;;
18238;7400180046155;Max XSH-Pur;18.0;46.0;155;0.288;;
18239;7400180049155;Max XSH-Pur;18.0;49.0;155;0.333;;
18240;7400180052155;Max XSH-Pur;18.0;52.0;155;0.381;;
18241;7400180055155;Max XSH-Pur;18.0;55.0;155;0.432;;
18242;7400220038155;Max XSH-Pur;22.0;38.0;155;0.157;;
18243;7400220042155;Max XSH-Pur;22.0;42.0;155;0.208;;
18244;7400220046155;Max XSH-Pur;22.0;46.0;155;0.264;;
18245;7400220049155;Max XSH-Pur;22.0;49.0;155;0.309;;
18246;7400220052155;Max XSH-Pur;22.0;52.0;155;0.357;;
18247;7400220055155;Max XSH-Pur;22.0;55.0;155;0.408;;
18248;7400220059155;Max XSH-Pur;22.0;59.0;155;0.481;;
18249;7400220062155;Max XSH-Pur;22.0;62.0;155;0.538;;
18250;7400220065155;Max XSH-Pur;22.0;65.0;155;0.599;;
18251;7400220084155;Max XSH-Pur;22.0;84.0;155;1.049;;
18252;7400250042155;Max XSH-Pur;25.0;42.0;155;0.186;;
18253;7400250046155;Max XSH-Pur;25.0;46.0;155;0.242;;
18254;7400250049155;Max XSH-Pur;25.0;49.0;155;0.288;;
18255;7400250052155;Max XSH-Pur;25.0;52.0;155;0.336;;
18256;7400250055155;Max XSH-Pur;25.0;55.0;155;0.387;;
18257;7400250059155;Max XSH-Pur;25.0;59.0;155;0.459;;
18258;7400250062155;Max XSH-Pur;25.0;62.0;155;0.517;;
18259;7400250065155;Max XSH-Pur;25.0;65.0;155;0.578;;
18260;7400250070155;Max XSH-Pur;25.0;70.0;155;0.685;;
18261;7400250074155;Max XSH-Pur;25.0;74.0;155;0.777;;
18262;7400250090155;Max XSH-Pur;25.0;90.0;155;1.194;;
18263;7400280046155;Max XSH-Pur;28.0;46.0;155;0.218;;
18264;7400280049155;Max XSH-Pur;28.0;49.0;155;0.264;;
18265;7400280052155;Max XSH-Pur;28.0;52.0;155;0.312;;
18266;7400280055155;Max XSH-Pur;28.0;55.0;155;0.363;;
18267;7400280059155;Max XSH-Pur;28.0;59.0;155;0.435;;
18268;7400280062155;Max XSH-Pur;28.0;62.0;155;0.493;;
18269;7400280065155;Max XSH-Pur;28.0;65.0;155;0.554;;
18270;7400280070155;Max XSH-Pur;28.0;70.0;155;0.661;;
18271;7400280076155;Max XSH-Pur;28.0;76.0;155;0.8;;
18272;7400300049155;Max XSH-Pur;30.0;49.0;155;0.246;;
18273;7400300052155;Max XSH-Pur;30.0;52.0;155;0.294;;
18274;7400300055155;Max XSH-Pur;30.0;55.0;155;0.345;;
18275;7400300059155;Max XSH-Pur;30.0;59.0;155;0.418;;
18276;7400300062155;Max XSH-Pur;30.0;62.0;155;0.475;;
18277;7400300065155;Max XSH-Pur;30.0;65.0;155;0.536;;
18278;7400300070155;Max XSH-Pur;30.0;70.0;155;0.643;;
18279;7400300076155;Max XSH-Pur;30.0;76.0;155;0.783;;
18280;7400300080155;Max XSH-Pur;30.0;80.0;155;0.882;;
18281;7400300084155;Max XSH-Pur;30.0;84.0;155;0.986;;
18282;7400300087155;Max XSH-Pur;30.0;87.0;155;1.068;;
18283;7400300090155;Max XSH-Pur;30.0;90.0;155;1.152;;
18284;7400340055155;Max XSH-Pur;34.0;55.0;155;0.306;;
18285;7400340062155;Max XSH-Pur;34.0;62.0;155;0.437;;
18286;7400370055155;Max XSH-Pur;37.0;55.0;155;0.274;;
18287;7400370059155;Max XSH-Pur;37.0;59.0;155;0.347;;
18288;7400370062155;Max XSH-Pur;37.0;62.0;155;0.404;;
18289;7400370065155;Max XSH-Pur;37.0;65.0;155;0.465;;
18290;7400370072155;Max XSH-Pur;37.0;72.0;155;0.618;;
18291;7400370076155;Max XSH-Pur;37.0;76.0;155;0.712;;
18292;7400370080155;Max XSH-Pur;37.0;80.0;155;0.811;;
18293;7400370084155;Max XSH-Pur;37.0;84.0;155;0.915;;
18294;7400370087155;Max XSH-Pur;37.0;87.0;155;0.997;;
18295;7400370090155;Max XSH-Pur;37.0;90.0;155;1.081;;
18296;7400370096155;Max XSH-Pur;37.0;96.0;155;1.259;;
18297;7400370103155;Max XSH-Pur;37.0;103.0;155;1.48;;
18298;7400370110155;Max XSH-Pur;37.0;110.0;155;1.717;;
18299;7400400059155;Max XSH-Pur;40.0;59.0;155;0.312;;
18300;7400400062155;Max XSH-Pur;40.0;62.0;155;0.369;;
18301;7400400065155;Max XSH-Pur;40.0;65.0;155;0.43;;
18302;7400400070155;Max XSH-Pur;40.0;70.0;155;0.537;;
18303;7400400074155;Max XSH-Pur;40.0;74.0;155;0.629;;
18304;7400400079155;Max XSH-Pur;40.0;79.0;155;0.751;;
18305;7400400084155;Max XSH-Pur;40.0;84.0;155;0.88;;
18306;7400400087155;Max XSH-Pur;40.0;87.0;155;0.962;;
18307;7400400090155;Max XSH-Pur;40.0;90.0;155;1.046;;
18308;7400400094155;Max XSH-Pur;40.0;94.0;155;1.163;;
18309;7400440062155;Max XSH-Pur;44.0;62.0;155;0.319;;
18310;7400440065155;Max XSH-Pur;44.0;65.0;155;0.379;;
18311;7400440070155;Max XSH-Pur;44.0;70.0;155;0.487;;
18312;7400440074155;Max XSH-Pur;44.0;74.0;155;0.578;;
18313;7400440079155;Max XSH-Pur;44.0;79.0;155;0.7;;
18314;7400440084155;Max XSH-Pur;44.0;84.0;155;0.829;;
18315;7400440087155;Max XSH-Pur;44.0;87.0;155;0.911;;
18316;7400440090155;Max XSH-Pur;44.0;90.0;155;0.995;;
18317;7400440094155;Max XSH-Pur;44.0;94.0;155;1.112;;
18318;7400440103155;Max XSH-Pur;44.0;103.0;155;1.394;;
18319;7400470065155;Max XSH-Pur;47.0;65.0;155;0.338;;
18320;7400470070155;Max XSH-Pur;47.0;70.0;155;0.445;;
18321;7400470072155;Max XSH-Pur;47.0;72.0;155;0.49;;
18322;7400470076155;Max XSH-Pur;47.0;76.0;155;0.584;;
18323;7400470079155;Max XSH-Pur;47.0;79.0;155;0.658;;
18324;7400470084155;Max XSH-Pur;47.0;84.0;155;0.788;;
18325;7400470087155;Max XSH-Pur;47.0;87.0;155;0.87;;
18326;7400470090155;Max XSH-Pur;47.0;90.0;155;0.954;;
18327;7400470094155;Max XSH-Pur;47.0;94.0;155;1.071;;
18328;7400470103155;Max XSH-Pur;47.0;103.0;155;1.353;;
18329;7400470110155;Max XSH-Pur;47.0;110.0;155;1.59;;
18330;7400510070155;Max XSH-Pur;51.0;70.0;155;0.386;;
18331;7400510074155;Max XSH-Pur;51.0;74.0;155;0.477;;
18332;7400510079155;Max XSH-Pur;51.0;79.0;155;0.599;;
18333;7400510084155;Max XSH-Pur;51.0;84.0;155;0.729;;
18334;7400510087155;Max XSH-Pur;51.0;87.0;155;0.81;;
18335;7400510090155;Max XSH-Pur;51.0;90.0;155;0.895;;
18336;7400510094155;Max XSH-Pur;51.0;94.0;155;1.012;;
18337;7400510103155;Max XSH-Pur;51.0;103.0;155;1.294;;
18338;7400510110155;Max XSH-Pur;51.0;110.0;155;1.531;;
18339;7400510118155;Max XSH-Pur;51.0;118.0;155;1.821;;
18340;7400540074155;Max XSH-Pur;54.0;74.0;155;0.43;;
18341;7400540079155;Max XSH-Pur;54.0;79.0;155;0.551;;
18342;7400540084155;Max XSH-Pur;54.0;84.0;155;0.681;;
18343;7400540087155;Max XSH-Pur;54.0;87.0;155;0.763;;
18344;7400540090155;Max XSH-Pur;54.0;90.0;155;0.847;;
18345;7400540094155;Max XSH-Pur;54.0;94.0;155;0.964;;
18346;7400540103155;Max XSH-Pur;54.0;103.0;155;1.246;;
18347;7400540110155;Max XSH-Pur;54.0;110.0;155;1.483;;
18348;7400540118155;Max XSH-Pur;54.0;118.0;155;1.773;;
18349;7400560076155;Max XSH-Pur;56.0;76.0;155;0.444;;
18350;7400560079155;Max XSH-Pur;56.0;79.0;155;0.518;;
18351;7400560082155;Max XSH-Pur;56.0;82.0;155;0.595;;
18352;7400560087155;Max XSH-Pur;56.0;87.0;155;0.729;;
18353;7400560090155;Max XSH-Pur;56.0;90.0;155;0.814;;
18354;7400560094155;Max XSH-Pur;56.0;94.0;155;0.931;;
18355;7400560103155;Max XSH-Pur;56.0;103.0;155;1.213;;
18356;7400560110155;Max XSH-Pur;56.0;110.0;155;1.45;;
18357;7400560118155;Max XSH-Pur;56.0;118.0;155;1.74;;
18358;7400560126155;Max XSH-Pur;56.0;126.0;155;2.05;;
18359;7400600079155;Max XSH-Pur;60.0;79.0;155;0.448;;
18360;7400600084155;Max XSH-Pur;60.0;84.0;155;0.577;;
18361;7400600087155;Max XSH-Pur;60.0;87.0;155;0.659;;
18362;7400600090155;Max XSH-Pur;60.0;90.0;155;0.743;;
18363;7400600094155;Max XSH-Pur;60.0;94.0;155;0.86;;
18364;7400600103155;Max XSH-Pur;60.0;103.0;155;1.142;;
18365;7400600106155;Max XSH-Pur;60.0;106.0;155;1.242;;
18366;7400600110155;Max XSH-Pur;60.0;110.0;155;1.379;;
18367;7400600118155;Max XSH-Pur;60.0;118.0;155;1.67;;
18368;7400600126155;Max XSH-Pur;60.0;126.0;155;1.98;;
18369;7400630082155;Max XSH-Pur;63.0;82.0;155;0.469;;
18370;7400630087155;Max XSH-Pur;63.0;87.0;155;0.603;;
18371;7400630090155;Max XSH-Pur;63.0;90.0;155;0.688;;
18372;7400630096155;Max XSH-Pur;63.0;96.0;155;0.865;;
18373;7400630103155;Max XSH-Pur;63.0;103.0;155;1.086;;
18374;7400630106155;Max XSH-Pur;63.0;106.0;155;1.186;;
18375;7400630110155;Max XSH-Pur;63.0;110.0;155;1.324;;
18376;7400630118155;Max XSH-Pur;63.0;118.0;155;1.614;;
18377;7400630126155;Max XSH-Pur;63.0;126.0;155;1.924;;
18378;7400660084155;Max XSH-Pur;66.0;84.0;155;0.463;;
18379;7400660087155;Max XSH-Pur;66.0;87.0;155;0.544;;
18380;7400660090155;Max XSH-Pur;66.0;90.0;155;0.629;;
18381;7400660094155;Max XSH-Pur;66.0;94.0;155;0.746;;
18382;7400660103155;Max XSH-Pur;66.0;103.0;155;1.028;;
18383;7400660106155;Max XSH-Pur;66.0;106.0;155;1.128;;
18384;7400660110155;Max XSH-Pur;66.0;110.0;155;1.265;;
18385;7400660118155;Max XSH-Pur;66.0;118.0;155;1.555;;
18386;7400660126155;Max XSH-Pur;66.0;126.0;155;1.865;;
18387;7400660134155;Max XSH-Pur;66.0;134.0;155;2.196;;
18388;7400700087155;Max XSH-Pur;70.0;87.0;155;0.462;;
18389;7400700090155;Max XSH-Pur;70.0;90.0;155;0.547;;
18390;7400700094155;Max XSH-Pur;70.0;94.0;155;0.664;;
18391;7400700103155;Max XSH-Pur;70.0;103.0;155;0.946;;
18392;7400700106155;Max XSH-Pur;70.0;106.0;155;1.045;;
18393;7400700110155;Max XSH-Pur;70.0;110.0;155;1.183;;
18394;7400700118155;Max XSH-Pur;70.0;118.0;155;1.473;;
18395;7400700126155;Max XSH-Pur;70.0;126.0;155;1.783;;
18396;7400740094155;Max XSH-Pur;74.0;94.0;155;0.576;;
18397;7400740103155;Max XSH-Pur;74.0;103.0;155;0.858;;
18398;7400740106155;Max XSH-Pur;74.0;106.0;155;0.958;;
18399;7400740110155;Max XSH-Pur;74.0;110.0;155;1.095;;
18400;7400740114155;Max XSH-Pur;74.0;114.0;155;1.238;;
18401;7400740118155;Max XSH-Pur;74.0;118.0;155;1.385;;
18402;7400740122155;Max XSH-Pur;74.0;122.0;155;1.538;;
18403;7400740126155;Max XSH-Pur;74.0;126.0;155;1.696;;
18404;7400740129155;Max XSH-Pur;74.0;129.0;155;1.817;;
18405;7400740134155;Max XSH-Pur;74.0;134.0;155;2.027;;
18406;7400790096155;Max XSH-Pur;79.0;96.0;155;0.521;;
18407;7400790103155;Max XSH-Pur;79.0;103.0;155;0.742;;
18408;7400790106155;Max XSH-Pur;79.0;106.0;155;0.842;;
18409;7400790112155;Max XSH-Pur;79.0;112.0;155;1.05;;
18410;7400790118155;Max XSH-Pur;79.0;118.0;155;1.27;;
18411;7400790126155;Max XSH-Pur;79.0;126.0;155;1.58;;
18412;7400790134155;Max XSH-Pur;79.0;134.0;155;1.911;;
18413;7400790142155;Max XSH-Pur;79.0;142.0;155;2.262;;
18414;7400820103155;Max XSH-Pur;82.0;103.0;155;0.669;;
18415;7400820106155;Max XSH-Pur;82.0;106.0;155;0.769;;
18416;7400820110155;Max XSH-Pur;82.0;110.0;155;0.906;;
18417;7400820114155;Max XSH-Pur;82.0;114.0;155;1.049;;
18418;7400820118155;Max XSH-Pur;82.0;118.0;155;1.196;;
18419;7400820122155;Max XSH-Pur;82.0;122.0;155;1.349;;
18420;7400820126155;Max XSH-Pur;82.0;126.0;155;1.507;;
18421;7400820129155;Max XSH-Pur;82.0;129.0;155;1.628;;
18422;7400820134155;Max XSH-Pur;82.0;134.0;155;1.838;;
18423;7400820142155;Max XSH-Pur;82.0;142.0;155;2.189;;
18424;7400820150155;Max XSH-Pur;82.0;150.0;155;2.56;;
18425;7400860103155;Max XSH-Pur;86.0;103.0;155;0.568;;
18426;7400860106155;Max XSH-Pur;86.0;106.0;155;0.667;;
18427;7400860112155;Max XSH-Pur;86.0;112.0;155;0.875;;
18428;7400860118155;Max XSH-Pur;86.0;118.0;155;1.095;;
18429;7400860122155;Max XSH-Pur;86.0;122.0;155;1.247;;
18430;7400860126155;Max XSH-Pur;86.0;126.0;155;1.405;;
18431;7400860129155;Max XSH-Pur;86.0;129.0;155;1.527;;
18432;7400860134155;Max XSH-Pur;86.0;134.0;155;1.736;;
18433;7400860142155;Max XSH-Pur;86.0;142.0;155;2.087;;
18434;7400860150155;Max XSH-Pur;86.0;150.0;155;2.458;;
18435;7400900110155;Max XSH-Pur;90.0;110.0;155;0.698;;
18436;7400900114155;Max XSH-Pur;90.0;114.0;155;0.841;;
18437;7400900118155;Max XSH-Pur;90.0;118.0;155;0.988;;
18438;7400900122155;Max XSH-Pur;90.0;122.0;155;1.141;;
18439;7400900126155;Max XSH-Pur;90.0;126.0;155;1.298;;
18440;7400900129155;Max XSH-Pur;90.0;129.0;155;1.42;;
18441;7400900134155;Max XSH-Pur;90.0;134.0;155;1.629;;
18442;7400900142155;Max XSH-Pur;90.0;142.0;155;1.98;;
18443;7400900150155;Max XSH-Pur;90.0;150.0;155;2.352;;
18444;7400900158155;Max XSH-Pur;90.0;158.0;155;2.744;;
18445;7400960114155;Max XSH-Pur;96.0;114.0;155;0.672;;
18446;7400960118155;Max XSH-Pur;96.0;118.0;155;0.819;;
18447;7400960122155;Max XSH-Pur;96.0;122.0;155;0.972;;
18448;7400960126155;Max XSH-Pur;96.0;126.0;155;1.129;;
18449;7400960129155;Max XSH-Pur;96.0;129.0;155;1.251;;
18450;7400960134155;Max XSH-Pur;96.0;134.0;155;1.46;;
18451;7400960142155;Max XSH-Pur;96.0;142.0;155;1.811;;
18452;7400960150155;Max XSH-Pur;96.0;150.0;155;2.183;;
18453;7400960158155;Max XSH-Pur;96.0;158.0;155;2.575;;
18454;7400960164155;Max XSH-Pur;96.0;164.0;155;2.882;;
18455;7401060126155;Max XSH-Pur;106.0;126.0;155;0.824;;
18456;7401060129155;Max XSH-Pur;106.0;129.0;155;0.945;;
18457;7401060134155;Max XSH-Pur;106.0;134.0;155;1.154;;
18458;7401060142155;Max XSH-Pur;106.0;142.0;155;1.505;;
18459;7401060150155;Max XSH-Pur;106.0;150.0;155;1.877;;
18460;7401060158155;Max XSH-Pur;106.0;158.0;155;2.269;;
18461;7401060164155;Max XSH-Pur;106.0;164.0;155;2.576;;
18462;7401060168155;Max XSH-Pur;106.0;168.0;155;2.787;;
18463;7401060174155;Max XSH-Pur;106.0;174.0;155;3.113;;
18464;7401140134155;Max XSH-Pur;114.0;134.0;155;0.888;;
18465;7401140142155;Max XSH-Pur;114.0;142.0;155;1.239;;
18466;7401140150155;Max XSH-Pur;114.0;150.0;155;1.61;;
18467;7401140158155;Max XSH-Pur;114.0;158.0;155;2.002;;
18468;7401140164155;Max XSH-Pur;114.0;164.0;155;2.309;;
18469;7401140168155;Max XSH-Pur;114.0;168.0;155;2.521;;
18470;7401140174155;Max XSH-Pur;114.0;174.0;155;2.847;;
18471;7401140182155;Max XSH-Pur;114.0;182.0;155;3.3;;
18472;7401220142155;Max XSH-Pur;122.0;142.0;155;0.953;;
18473;7401220150155;Max XSH-Pur;122.0;150.0;155;1.325;;
18474;7401220158155;Max XSH-Pur;122.0;158.0;155;1.716;;
18475;7401220164155;Max XSH-Pur;122.0;164.0;155;2.024;;
18476;7401220168155;Max XSH-Pur;122.0;168.0;155;2.235;;
18477;7401220174155;Max XSH-Pur;122.0;174.0;155;2.561;;
18478;7401220182155;Max XSH-Pur;122.0;182.0;155;3.014;;
18479;7401220190155;Max XSH-Pur;122.0;190.0;155;3.487;;
18480;7401280150155;Max XSH-Pur;128.0;150.0;155;1.097;;
18481;7401280158155;Max XSH-Pur;128.0;158.0;155;1.489;;
18482;7401280164155;Max XSH-Pur;128.0;164.0;155;1.796;;
18483;7401280168155;Max XSH-Pur;128.0;168.0;155;2.008;;
18484;7401280174155;Max XSH-Pur;128.0;174.0;155;2.334;;
18485;7401280182155;Max XSH-Pur;128.0;182.0;155;2.787;;
18486;7401280190155;Max XSH-Pur;128.0;190.0;155;3.26;;
18487;7401280198155;Max XSH-Pur;128.0;198.0;155;3.754;;
18488;7401360158155;Max XSH-Pur;136.0;158.0;155;1.169;;
18489;7401360164155;Max XSH-Pur;136.0;164.0;155;1.477;;
18490;7401360168155;Max XSH-Pur;136.0;168.0;155;1.688;;
18491;7401360174155;Max XSH-Pur;136.0;174.0;155;2.014;;
18492;7401360182155;Max XSH-Pur;136.0;182.0;155;2.467;;
18493;7401360190155;Max XSH-Pur;136.0;190.0;155;2.94;;
18494;7401360198155;Max XSH-Pur;136.0;198.0;155;3.434;;
18495;7401360206155;Max XSH-Pur;136.0;206.0;155;3.948;;
18496;7401460164155;Max XSH-Pur;146.0;164.0;155;1.05;;
18497;7401460168155;Max XSH-Pur;146.0;168.0;155;1.261;;
18498;7401460174155;Max XSH-Pur;146.0;174.0;155;1.587;;
18499;7401460182155;Max XSH-Pur;146.0;182.0;155;2.04;;
18500;7401460190155;Max XSH-Pur;146.0;190.0;155;2.513;;
18501;7401460198155;Max XSH-Pur;146.0;198.0;155;3.007;;
18502;7401460206155;Max XSH-Pur;146.0;206.0;155;3.521;;
18503;7401460214155;Max XSH-Pur;146.0;214.0;155;4.055;;
18504;7401530174155;Max XSH-Pur;153.0;174.0;155;1.27;;
18505;7401530182155;Max XSH-Pur;153.0;182.0;155;1.723;;
18506;7401530190155;Max XSH-Pur;153.0;190.0;155;2.196;;
18507;7401530198155;Max XSH-Pur;153.0;198.0;155;2.69;;
18508;7401530206155;Max XSH-Pur;153.0;206.0;155;3.204;;
18509;7401530214155;Max XSH-Pur;153.0;214.0;155;3.738;;
18510;7401530222155;Max XSH-Pur;153.0;222.0;155;4.293;;
18511;7401620182155;Max XSH-Pur;162.0;182.0;155;1.294;;
18512;7401620190155;Max XSH-Pur;162.0;190.0;155;1.767;;
18513;7401620198155;Max XSH-Pur;162.0;198.0;155;2.261;;
18514;7401620206155;Max XSH-Pur;162.0;206.0;155;2.774;;
18515;7401620214155;Max XSH-Pur;162.0;214.0;155;3.309;;
18516;7401620222155;Max XSH-Pur;162.0;222.0;155;3.863;;
18517;7401620230155;Max XSH-Pur;162.0;230.0;155;4.438;;
18518;7401700190155;Max XSH-Pur;170.0;190.0;155;1.365;;
18519;7401700198155;Max XSH-Pur;170.0;198.0;155;1.858;;
18520;7401700206155;Max XSH-Pur;170.0;206.0;155;2.372;;
18521;7401700214155;Max XSH-Pur;170.0;214.0;155;2.907;;
18522;7401700222155;Max XSH-Pur;170.0;222.0;155;3.461;;
18523;7401700230155;Max XSH-Pur;170.0;230.0;155;4.036;;
18524;7401700238155;Max XSH-Pur;170.0;238.0;155;4.632;;
18525;7401780198155;Max XSH-Pur;178.0;198.0;155;1.437;;
18526;7401780206155;Max XSH-Pur;178.0;206.0;155;1.951;;
18527;7401780214155;Max XSH-Pur;178.0;214.0;155;2.485;;
18528;7401780222155;Max XSH-Pur;178.0;222.0;155;3.04;;
18529;7401780230155;Max XSH-Pur;178.0;230.0;155;3.615;;
18530;7401780238155;Max XSH-Pur;178.0;238.0;155;4.21;;
18531;7401780246155;Max XSH-Pur;178.0;246.0;155;4.826;;
18532;7401860206155;Max XSH-Pur;186.0;206.0;155;1.51;;
18533;7401860214155;Max XSH-Pur;186.0;214.0;155;2.044;;
18534;7401860222155;Max XSH-Pur;186.0;222.0;155;2.599;;
18535;7401860230155;Max XSH-Pur;186.0;230.0;155;3.174;;
18536;7401860238155;Max XSH-Pur;186.0;238.0;155;3.769;;
18537;7401860246155;Max XSH-Pur;186.0;246.0;155;4.385;;
18538;7401860254155;Max XSH-Pur;186.0;254.0;155;5.021;;
18539;7401940214155;Max XSH-Pur;194.0;214.0;155;1.584;;
18540;7401940222155;Max XSH-Pur;194.0;222.0;155;2.138;;
18541;7401940230155;Max XSH-Pur;194.0;230.0;155;2.713;;
18542;7401940238155;Max XSH-Pur;194.0;238.0;155;3.309;;
18543;7401940246155;Max XSH-Pur;194.0;246.0;155;3.924;;
18544;7401940254155;Max XSH-Pur;194.0;254.0;155;4.56;;
18545;7401940265155;Max XSH-Pur;194.0;265.0;155;5.468;;
18546;7402020222155;Max XSH-Pur;202.0;222.0;155;1.659;;
18547;7402020230155;Max XSH-Pur;202.0;230.0;155;2.234;;
18548;7402020238155;Max XSH-Pur;202.0;238.0;155;2.829;;
18549;7402020246155;Max XSH-Pur;202.0;246.0;155;3.445;;
18550;7402020254155;Max XSH-Pur;202.0;254.0;155;4.081;;
18551;7402020265155;Max XSH-Pur;202.0;265.0;155;4.989;;
18552;7402020275155;Max XSH-Pur;202.0;275.0;155;5.847;;
18553;7402040248155;Max XSH-Pur;204.0;248.0;155;3.479;;
18554;7402040266155;Max XSH-Pur;204.0;266.0;155;4.95;;
18555;7402040284155;Max XSH-Pur;204.0;284.0;155;6.524;;
18556;7402040300155;Max XSH-Pur;204.0;300.0;155;8.01;;
18557;7402100230155;Max XSH-Pur;210.0;230.0;155;1.735;;
18558;7402100238155;Max XSH-Pur;210.0;238.0;155;2.33;;
18559;7402100246155;Max XSH-Pur;210.0;246.0;155;2.946;;
18560;7402100254155;Max XSH-Pur;210.0;254.0;155;3.582;;
18561;7402100265155;Max XSH-Pur;210.0;265.0;155;4.489;;
18562;7402100275155;Max XSH-Pur;210.0;275.0;155;5.348;;
18563;7402180238155;Max XSH-Pur;218.0;238.0;155;1.811;;
18564;7402180246155;Max XSH-Pur;218.0;246.0;155;2.427;;
18565;7402180254155;Max XSH-Pur;218.0;254.0;155;3.063;;
18566;7402180265155;Max XSH-Pur;218.0;265.0;155;3.971;;
18567;7402180275155;Max XSH-Pur;218.0;275.0;155;4.83;;
18568;7402180284155;Max XSH-Pur;218.0;284.0;155;5.63;;
18569;7402200238155;Max XSH-Pur;220.0;238.0;155;1.679;;
18570;7402200246155;Max XSH-Pur;220.0;246.0;155;2.294;;
18571;7402200254155;Max XSH-Pur;220.0;254.0;155;2.931;;
18572;7402200265155;Max XSH-Pur;220.0;265.0;155;3.838;;
18573;7402200275155;Max XSH-Pur;220.0;275.0;155;4.697;;
18574;7402250246155;Max XSH-Pur;225.0;246.0;155;1.958;;
18575;7402250254155;Max XSH-Pur;225.0;254.0;155;2.594;;
18576;7402250265155;Max XSH-Pur;225.0;265.0;155;3.501;;
18577;7402250275155;Max XSH-Pur;225.0;275.0;155;4.36;;
18578;7402250284155;Max XSH-Pur;225.0;284.0;155;5.16;;
18579;7402250295155;Max XSH-Pur;225.0;295.0;155;6.173;;
18580;7402300254155;Max XSH-Pur;230.0;254.0;155;2.249;;
